"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL453066";"BETA-CCM";"None";"226.24";"0";"2.50";"87b";"COC(=O)c1cc2c(cn1)[nH]c1ccccc12";"IC50";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"39.78";"0.72";"6.50";"16.37";"0";"CHEMBL5235566";"Displacement of [3H]flunitrazepam from GABAA (unknown origin ) receptor by radioligand binding assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5233266";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"INHIBITOR";"";"1.0"
"CHEMBL214268";"PHA-543613";"1.0";"271.32";"0";"1.65";"14, PHA-543613";"O=C(N[C@H]1CN2CCC1CC2)c1cc2ccoc2cn1";"Inhibition";"'<'";"10.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL853347";"Inhibition of central BZD receptor at 1 uM";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1138064";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";"";"10.0"
"CHEMBL4467845";"";"None";"168.11";"0";"1.50";"139";"O=C1OCCC1CC(F)(F)F";"IC50";"'='";"105000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4394118";"Displacement of [35S]TBPS from GABAA (unknown origin) incubated for 90 mins by scintillation counting method";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4393659";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"105.0"
"CHEMBL4468312";"";"None";"182.14";"0";"1.75";"140";"CC(C1CCOC1=O)C(F)(F)F";"IC50";"'='";"142000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4394118";"Displacement of [35S]TBPS from GABAA (unknown origin) incubated for 90 mins by scintillation counting method";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4393659";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"142.0"
"CHEMBL192198";"";"None";"296.26";"0";"1.44";"38";"O=c1[nH]c2ccccc2n2c(=O)c(-c3ccc(F)cc3)nn12";"Ki";"'='";"54.0";"nM";"7.27";"";"";"UO_0000065";"24.53";"0.45";"5.83";"10.14";"0";"CHEMBL839964";"Displacement of [3H]flumazenil from bovine benzodiazepine receptor GABA-A channel of brain membranes";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1144412";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"54.0"
"CHEMBL5189202";"";"None";"494.51";"0";"3.94";"20";"CCOC(=O)Cc1ccc(OCC(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)c(OCC)c1";"Inhibition";"'='";"44.4";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5133336";"Inhibition of GABAA receptor (unknown origin) at 50 uM by radioligand receptor binding assay relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5131414";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2022";"None";"Dose = 50.0 microM";"INHIBITOR";"";"44.4"
"CHEMBL5400213";"";"None";"473.64";"1";"6.54";"23-h; YXG-158";"Cc1cn(C2=CCC3C4CC=C5C[C@@H](NC(=O)c6ccc(F)cc6)CC[C@]5(C)C4CC[C@]23C)cn1";"Inhibition";"";"";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL5335660";"Antagonist activity at GABA-A (unknown origin) at 40 uM relative to control";"T";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5331145";"1";"Scientific Literature";"J Med Chem";"2023";"None";"DOSE = 40.0 microM";"";"";""
"CHEMBL69336";"";"None";"271.32";"0";"4.31";"30";"Cn1c2ccccc2c2[nH]cc3nc4ccccc4c-3c21";"IC50";"'='";"158.49";"nM";"6.80";"";"";"UO_0000065";"25.06";"0.44";"2.49";"20.23";"0";"CHEMBL650075";"Inhibition on Benzodiazepine receptor";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1130277";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";"";"";"6.8"
"CHEMBL1741";"CLARITHROMYCIN";"4.0";"747.96";"2";"2.44";"Clarithromycin";"CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O";"Inhibition";"'='";"45.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4432805";"Negative allosteric modulation of GABA-A receptor (unknown origin) at 300 uM by whole cell patch clamp assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4431373";"1";"Scientific Literature";"ACS Med Chem Lett";"2016";"None";"";"";"";"45.0"
"CHEMBL1741";"CLARITHROMYCIN";"4.0";"747.96";"2";"2.44";"Clarithromycin";"CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O";"Inhibition";"'='";"18.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4432804";"Negative allosteric modulation of GABA-A receptor (unknown origin) at 3 uM by whole cell patch clamp assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4431373";"1";"Scientific Literature";"ACS Med Chem Lett";"2016";"None";"";"";"";"18.0"
"CHEMBL5273348";"";"None";"335.40";"0";"2.19";"29";"CCCOC(=O)Cc1ccc(OCC(=O)N2CCCC2)c(OC)c1";"Inhibition";"'='";"72.5";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5244196";"Inhibition of GABAA receptor (unknown origin) at 50 uM by radioligand receptor binding assay relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5241136";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2023";"None";"DOSE = 50.0 microM";"INHIBITOR";"";"72.5"
"CHEMBL5290746";"";"None";"331.38";"0";"4.11";"88b";"COC(=O)c1cc2c(cn1)[nH]c1ccc(NCc3ccccc3)cc12";"IC50";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"25.34";"0.46";"4.29";"12.53";"0";"CHEMBL5235566";"Displacement of [3H]flunitrazepam from GABAA (unknown origin ) receptor by radioligand binding assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5233266";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"INHIBITOR";"";"4.0"
"CHEMBL52750";"";"None";"226.28";"0";"3.46";"7";"CCCOc1cc2c3ccccc3nc-2c[nH]1";"IC50";"'='";"10.96";"nM";"7.96";"";"";"UO_0000065";"35.18";"0.64";"4.50";"21.00";"0";"CHEMBL650075";"Inhibition on Benzodiazepine receptor";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1130277";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";"";"";"7.96"
"CHEMBL54512";"";"None";"274.68";"0";"4.25";"19";"O=c1cc(-c2ccc(F)cc2)oc2ccc(Cl)cc12";"Ki";"'='";"181.97";"nM";"6.74";"";"";"UO_0000065";"24.54";"0.48";"2.49";"22.31";"0";"CHEMBL877825";"Binding affinity towards benzodiazepine site in GABAA receptor";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1134495";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"6.74"
"CHEMBL314775";"";"None";"349.27";"0";"3.40";"Ro-053590";"O=C1CN=C(c2ccccc2C(F)(F)F)c2cc([N+](=O)[O-])ccc2N1";"IC50";"'='";"285759054.34";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL650082";"Binding affinity towards benzodiazepine/GABA A receptor.";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1128247";"1";"Scientific Literature";"J Med Chem";"1995";"None";"";"";"";"-0.544"
"CHEMBL715";"OLANZAPINE";"4.0";"312.44";"0";"3.44";"1";"Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL876081";"In vitro binding affinity for neuronal GABA-A benzodiazepine receptor";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1150510";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"None";"";"";"";"10000.0"
"CHEMBL301692";"";"None";"286.71";"0";"4.12";"7";"COc1ccc(-c2cc(=O)c3cc(Cl)ccc3o2)cc1";"Ki";"'='";"1258.93";"nM";"5.90";"";"";"UO_0000065";"20.58";"0.40";"1.78";"14.96";"0";"CHEMBL877825";"Binding affinity towards benzodiazepine site in GABAA receptor";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1134495";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"5.9"
"CHEMBL1687";"TUBOCURARINE CHLORIDE";"None";"645.20";"2";"6.70";"tubocurarine";"COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C.[Cl-]";"IC50";"'='";"58000.0";"nM";"4.24";"";"";"UO_0000065";"6.95";"0.13";"-2.46";"5.25";"0";"CHEMBL685366";"Displacement of [3H]GABA from gamma-aminobutyric-acid A (GABA-A) receptor";"B";"BAO_0000223";"protein complex format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1126054";"1";"Scientific Literature";"J Med Chem";"1992";"None";"";"";"";"58.0"
"CHEMBL3354350";"AZD-3043";"1.0";"351.44";"0";"2.83";"AZD3043";"CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OCC)c1";"Inhibition";"'='";"70.2";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5133336";"Inhibition of GABAA receptor (unknown origin) at 50 uM by radioligand receptor binding assay relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5131414";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2022";"None";"Dose = 50.0 microM";"INHIBITOR";"";"70.2"
"CHEMBL16171";"WOGONIN";"None";"284.27";"0";"2.88";"Wogonin";"COc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12";"Ki";"'='";"2041.74";"nM";"5.69";"";"";"UO_0000065";"20.02";"0.37";"2.81";"7.12";"0";"CHEMBL877825";"Binding affinity towards benzodiazepine site in GABAA receptor";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1134495";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"5.69"
"CHEMBL5278041";"";"None";"365.43";"0";"1.82";"14";"CCCOC(=O)Cc1ccc(OCC(=O)N2CCOCC2)c(OCC)c1";"Inhibition";"'='";"64.3";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5244196";"Inhibition of GABAA receptor (unknown origin) at 50 uM by radioligand receptor binding assay relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5241136";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2023";"None";"DOSE = 50.0 microM";"INHIBITOR";"";"64.3"
"CHEMBL1544";"LIOTHYRONINE";"4.0";"650.98";"1";"3.95";"11";"N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O";"IC50";"'='";"23000.0";"nM";"4.64";"";"";"UO_0000065";"7.13";"0.28";"0.69";"5.00";"0";"CHEMBL840316";"Direct channel-gating action blocked by picrotoxin";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1133003";"1";"Scientific Literature";"J Med Chem";"2000";"None";"";"";"";"23.0"
"CHEMBL275638";"FLAVONE";"2.0";"222.24";"0";"3.46";"flavone";"O=c1cc(-c2ccccc2)oc2ccccc12";"Ki";"'='";"17.0";"nM";"7.77";"";"";"UO_0000065";"34.96";"0.62";"4.31";"25.72";"0";"CHEMBL652513";"Inhibition of binding to GABA-A Benzodiazepine receptor";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1132386";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"17.0"
"CHEMBL299250";"";"None";"212.25";"0";"3.07";"54";"CCOc1cc2c3ccccc3nc-2c[nH]1";"IC50";"'='";"23.99";"nM";"7.62";"";"";"UO_0000065";"35.90";"0.65";"4.55";"20.10";"0";"CHEMBL650075";"Inhibition on Benzodiazepine receptor";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1130277";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";"";"";"7.62"
"CHEMBL56398";"";"None";"274.68";"0";"4.25";"11";"O=c1cc(-c2ccccc2F)oc2ccc(Cl)cc12";"Ki";"'='";"416.87";"nM";"6.38";"";"";"UO_0000065";"23.23";"0.46";"2.13";"21.12";"0";"CHEMBL877825";"Binding affinity towards benzodiazepine site in GABAA receptor";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1134495";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"6.38"
"CHEMBL55023";"";"None";"346.14";"0";"4.13";"30";"O=c1cc(-c2ccc([N+](=O)[O-])cc2)oc2ccc(Br)cc12";"Ki";"'='";"199.53";"nM";"6.70";"";"";"UO_0000065";"19.36";"0.44";"2.57";"9.13";"0";"CHEMBL877825";"Binding affinity towards benzodiazepine site in GABAA receptor";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1134495";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"6.7"
"CHEMBL340807";"HARMALINE";"None";"214.27";"0";"2.54";"2";"COc1ccc2c3c([nH]c2c1)C(C)=NCC3";"IC50";"'>'";"100.0";"microA";"";"";"";"";"";"";"";"";"0";"CHEMBL5235566";"Displacement of [3H]flunitrazepam from GABAA (unknown origin ) receptor by radioligand binding assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5233266";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"";"";"100.0"
"CHEMBL5289687";"";"None";"363.42";"1";"5.93";"99d";"c1ccc(COc2ccc3c(c2)[nH]c2c3ncc3[nH]c4ccccc4c32)cc1";"IC50";"'>'";"4000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5235581";"Inhibition of GABAA receptor (unknown origin)";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5233266";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"";"";"4.0"
"CHEMBL87331";"";"None";"274.32";"0";"4.25";"42";"c1ccc(COc2cc3c4ccccc4nc-3c[nH]2)cc1";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"21.87";"0.39";"1.75";"15.83";"0";"CHEMBL650075";"Inhibition on Benzodiazepine receptor";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1130277";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";"";"";"6.0"
"CHEMBL293776";"HISPIDULIN";"None";"300.27";"0";"2.59";"38";"COc1c(O)cc2oc(-c3ccc(O)cc3)cc(=O)c2c1O";"Ki";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"19.98";"0.37";"3.41";"5.99";"0";"CHEMBL877825";"Binding affinity towards benzodiazepine site in GABAA receptor";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1134495";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"6.0"
"CHEMBL5276119";"";"None";"242.23";"0";"2.21";"88a";"COC(=O)c1cc2c(cn1)[nH]c1ccc(O)cc12";"IC50";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"34.67";"0.64";"6.19";"11.17";"0";"CHEMBL5235566";"Displacement of [3H]flunitrazepam from GABAA (unknown origin ) receptor by radioligand binding assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5233266";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"INHIBITOR";"";"4.0"
"CHEMBL454095";"ABECARNIL";"2.0";"404.47";"1";"5.01";"90";"COCc1c(C(=O)OC(C)C)ncc2[nH]c3ccc(OCc4ccccc4)cc3c12";"IC50";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"22.25";"0.41";"3.99";"12.25";"0";"CHEMBL5235566";"Displacement of [3H]flunitrazepam from GABAA (unknown origin ) receptor by radioligand binding assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5233266";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"INHIBITOR";"";"1.0"
"CHEMBL498003";"";"None";"302.29";"0";"4.26";"100a";"O=[N+]([O-])c1ccc2[nH]c3cnc4c5ccccc5[nH]c4c3c2c1";"IC50";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"27.78";"0.50";"4.14";"9.59";"0";"CHEMBL5235581";"Inhibition of GABAA receptor (unknown origin)";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5233266";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"INHIBITOR";"";"4.0"
"CHEMBL5291368";"";"None";"350.38";"0";"3.37";"103";"COCc1c(C(=O)OC(C)C)ncc2[nH]c3ccc4nccnc4c3c12";"IC50";"'='";"0.8";"nM";"9.10";"";"";"UO_0000065";"25.96";"0.48";"5.73";"10.11";"0";"CHEMBL5235581";"Inhibition of GABAA receptor (unknown origin)";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5233266";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"INHIBITOR";"";"0.8"
"CHEMBL12";"DIAZEPAM";"4.0";"284.75";"0";"3.15";"Diazepam";"CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21";"IC50";"'='";"123594743.34";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL650082";"Binding affinity towards benzodiazepine/GABA A receptor.";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1128247";"1";"Scientific Literature";"J Med Chem";"1995";"None";"";"";"";"-0.908"
"CHEMBL298805";"";"None";"319.13";"0";"4.36";"16";"O=c1cc(-c2cccc(F)c2)oc2ccc(Br)cc12";"Ki";"'='";"41.69";"nM";"7.38";"";"";"UO_0000065";"23.13";"0.53";"3.02";"24.43";"0";"CHEMBL877825";"Binding affinity towards benzodiazepine site in GABAA receptor";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1134495";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"7.38"
"CHEMBL967";"TEMAZEPAM";"4.0";"300.75";"0";"2.47";"temazepam";"CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21";"IC50";"'='";"62517269.28";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL650082";"Binding affinity towards benzodiazepine/GABA A receptor.";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1128247";"1";"Scientific Literature";"J Med Chem";"1995";"None";"";"";"";"-1.204"
"CHEMBL53230";"";"None";"256.31";"0";"4.96";"34";"c1ccc2c(c1)[nH]c1c2ccc2[nH]c3ccccc3c21";"IC50";"'='";"1949.84";"nM";"5.71";"";"";"UO_0000065";"22.28";"0.39";"0.75";"18.08";"0";"CHEMBL650075";"Inhibition on Benzodiazepine receptor";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1130277";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";"";"";"5.71"
"CHEMBL421983";"";"None";"360.78";"0";"2.59";"4";"O=C(OCc1cccs1)c1cnn2c1n[n+]([O-])c1ccc(Cl)cc12";"Ki";"'='";"6.8";"nM";"8.17";"";"";"UO_0000065";"22.64";"0.46";"5.58";"9.79";"0";"CHEMBL650829";"Binding affinity towards Benzodiazepine receptor from bovine brain membrane using [3H]Ro-151788 as radioligand";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1135690";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"6.8"
"CHEMBL3286797";"PF-04418948";"1.0";"409.41";"0";"3.59";"EUB0000351";"COc1ccc2cc(OCC3(C(=O)O)CN(C(=O)c4ccc(F)cc4)C3)ccc2c1";"Inhibition";"'='";"16.0";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4886991";"GABAA CEREP ligand profiling";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4507298";"54";"SGC Frankfurt - Donated Chemical Probes";"";"2021";"None";"Compound concentration None 10.0 uM";"";"";"16.0"
"CHEMBL320599";"";"None";"191.23";"0";"1.09";"1 (R-enantiomer)";"O=C1C[C@H](NCc2ccccc2)CO1";"BA";"'='";"0.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL686131";"Gamma-aminobutyric acid A receptor modulating activity (expressed as biological activity).";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1137847";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"0.0"
