"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key";"Inchi";"Withdrawn Flag";"Orphan";"Records Key";"Records Name"
"CHEMBL1783259";"";"";"Small molecule";"";"366.42";"6";"9";"3.03";"99.36";"6";"2";"0";"5";"N";"0.72";"None";"3.78";"2.54";"2.54";"3";"MOL";"-1";"27";"7";"3";"0";"366.1692";"-0.73";"NEUTRAL";"C20H22N4O3";"COc1ccc(OC)c(-c2cccc3c(N)c(C(=O)NC(C)C)nnc23)c1";"YTPPBAYYHIGVLQ-UHFFFAOYSA-N";"InChI=1S/C20H22N4O3/c1-11(2)22-20(25)19-17(21)14-7-5-6-13(18(14)23-24-19)15-10-12(26-3)8-9-16(15)27-4/h5-11H,1-4H3,(H2,21,23)(H,22,25)";"False";"-1";"['4916', '16', 'Table 2, R4C3']";"[None, '4-amino-8-(2,5-dimethoxyphenyl)-N-isopropylcinnoline-3-carboxamide', '4-amino-8-(2,5-dimethoxyphenyl)-N-isopropylcinnoline-3-carboxamide']"
"CHEMBL146488";"";"";"Small molecule";"";"362.37";"5";"7";"2.59";"79.44";"7";"1";"0";"2";"N";"0.59";"13.14";"4.37";"2.78";"2.77";"4";"MOL";"-1";"27";"7";"1";"0";"362.1291";"-1.47";"NEUTRAL";"C19H15FN6O";"Oc1nc2c(c3nc(-c4ccccc4F)cn13)CN(c1ncccn1)CC2";"JWTPTEHWQUNGQF-UHFFFAOYSA-N";"InChI=1S/C19H15FN6O/c20-14-5-2-1-4-12(14)16-11-26-17(23-16)13-10-25(18-21-7-3-8-22-18)9-6-15(13)24-19(26)27/h1-5,7-8,11H,6,9-10H2,(H,24,27)";"False";"-1";"['34']";"['2-(2-Fluoro-phenyl)-8-pyrimidin-2-yl-6,7,8,9-tetrahydro-5H-1,3a,5,8-tetraaza-cyclopenta[a]naphthalen-4-one']"
"CHEMBL356161";"";"";"Small molecule";"";"374.42";"5";"10";"3.80";"53.66";"5";"1";"0";"3";"N";"0.59";"13.15";"6.16";"3.85";"3.83";"4";"MOL";"-1";"28";"5";"1";"0";"374.1543";"-1.29";"NEUTRAL";"C22H19FN4O";"Oc1nc2c(c3nc(-c4ccccc4F)cn13)CN(Cc1ccccc1)CC2";"RYDWUZQWFYGKCX-UHFFFAOYSA-N";"InChI=1S/C22H19FN4O/c23-18-9-5-4-8-16(18)20-14-27-21(24-20)17-13-26(11-10-19(17)25-22(27)28)12-15-6-2-1-3-7-15/h1-9,14H,10-13H2,(H,25,28)";"False";"-1";"['9', '10']";"['8-Benzoyl-2-(2-fluoro-phenyl)-6,7,8,9-tetrahydro-5H-1,3a,5,8-tetraaza-cyclopenta[a]naphthalen-4-one', '8-Benzyl-2-(2-fluoro-phenyl)-6,7,8,9-tetrahydro-5H-1,3a,5,8-tetraaza-cyclopenta[a]naphthalen-4-one']"
"CHEMBL147590";"";"";"Small molecule";"";"424.38";"5";"9";"3.72";"70.73";"5";"1";"0";"2";"N";"0.53";"12.96";"4.25";"3.50";"3.49";"4";"MOL";"-1";"31";"6";"1";"0";"424.1147";"-1.69";"NEUTRAL";"C22H15F3N4O2";"O=C(c1ccc(F)c(F)c1)N1CCc2nc(O)n3cc(-c4ccccc4F)nc3c2C1";"UPWDXNIJQRMIJY-UHFFFAOYSA-N";"InChI=1S/C22H15F3N4O2/c23-15-4-2-1-3-13(15)19-11-29-20(26-19)14-10-28(8-7-18(14)27-22(29)31)21(30)12-5-6-16(24)17(25)9-12/h1-6,9,11H,7-8,10H2,(H,27,31)";"False";"-1";"['38']";"['8-(3,4-Difluoro-benzoyl)-2-(2-fluoro-phenyl)-6,7,8,9-tetrahydro-5H-1,3a,5,8-tetraaza-cyclopenta[a]naphthalen-4-one']"
"CHEMBL148043";"";"";"Small molecule";"";"438.56";"3";"5";"5.39";"53.66";"6";"1";"1";"4";"N";"0.41";"13.18";"6.17";"5.13";"5.11";"5";"MOL";"-1";"32";"5";"1";"1";"438.1514";"-1.20";"NEUTRAL";"C26H22N4OS";"Oc1nc2c(c3nc(-c4ccccc4-c4cccs4)cn13)CN(Cc1ccccc1)CC2";"GVSLONTUMQMKRA-UHFFFAOYSA-N";"InChI=1S/C26H22N4OS/c31-26-28-22-12-13-29(15-18-7-2-1-3-8-18)16-21(22)25-27-23(17-30(25)26)19-9-4-5-10-20(19)24-11-6-14-32-24/h1-11,14,17H,12-13,15-16H2,(H,28,31)";"False";"-1";"['23']";"['8-Benzyl-2-(2-thiophen-2-yl-phenyl)-6,7,8,9-tetrahydro-5H-1,3a,5,8-tetraaza-cyclopenta[a]naphthalen-4-one']"
"CHEMBL5290579";"";"";"";"";"328.37";"5";"5";"3.39";"73.44";"5";"1";"0";"4";"N";"0.74";"12.37";"3.80";"2.84";"2.84";"3";"MOL";"-1";"24";"6";"1";"0";"328.1423";"0.17";"NEUTRAL";"C18H20N2O4";"CCc1c(C(=O)OC)nc(C)c2[nH]c3cc(OC)c(OC)cc3c12";"NHJRHDMRNNOSLV-UHFFFAOYSA-N";"InChI=1S/C18H20N2O4/c1-6-10-15-11-7-13(22-3)14(23-4)8-12(11)20-16(15)9(2)19-17(10)18(21)24-5/h7-8,20H,6H2,1-5H3";"False";"-1";"['93a']";"['methyl 4-ethyl-6,7-dimethoxy-1-methyl-9H-pyrido[3,4-b]indole-3-carboxylate']"
"CHEMBL5281056";"";"";"";"";"258.28";"5";"10";"3.75";"57.36";"2";"2";"0";"0";"N";"0.44";"8.98";"5.23";"2.16";"2.15";"5";"MOL";"-1";"20";"4";"2";"0";"258.0905";"0.15";"NEUTRAL";"C16H10N4";"c1ccc2c(c1)[nH]c1cnc3c4ccncc4[nH]c3c12";"RZXWKGHDRQNABH-UHFFFAOYSA-N";"InChI=1S/C16H10N4/c1-2-4-11-9(3-1)14-13(19-11)8-18-15-10-5-6-17-7-12(10)20-16(14)15/h1-8,19-20H";"False";"-1";"['102']";"[None]"
"CHEMBL454095";"ABECARNIL";"ABECARNIL|ABECARNILO|ZK-112119";"Small molecule";"2.0";"404.47";"14";"38";"5.01";"73.44";"5";"1";"1";"7";"N";"0.44";"11.72";"2.08";"4.28";"4.28";"4";"MOL";"0";"30";"6";"1";"1";"404.1736";"-0.32";"NEUTRAL";"C24H24N2O4";"COCc1c(C(=O)OC(C)C)ncc2[nH]c3ccc(OCc4ccccc4)cc3c12";"RLFKILXOLJVUNF-UHFFFAOYSA-N";"InChI=1S/C24H24N2O4/c1-15(2)30-24(27)23-19(14-28-3)22-18-11-17(29-13-16-7-5-4-6-8-16)9-10-20(18)26-21(22)12-25-23/h4-12,15,26H,13-14H2,1-3H3";"False";"0";"['50', 'ABECARNIL', '92 (Abecarnil)', 'abecarnil', 'ABECARNIL', '90']";"['6-Benzyloxy-4-methoxymethyl-9H-beta-carboline-3-carboxylic acid isopropyl ester', 'ABECARNIL', '6-Benzyloxy-4-methoxymethyl-9H-beta-carboline-3-carboxylic acid isopropyl ester (Abecarnil)', 'isopropyl 6-(benzyloxy)-4-(methoxymethyl)-9H-pyrido[3,4-b]indole-3-carboxylate', 'ABECARNIL', 'isopropyl 6-benzyloxy-4-(methoxymethyl)-9H-pyrido[3,4-b]indole-3-carboxylate']"
"CHEMBL3647567";"";"";"Small molecule";"";"460.48";"1";"1";"5.05";"77.74";"6";"0";"1";"6";"N";"0.40";"None";"2.54";"3.19";"3.19";"4";"MOL";"-1";"32";"6";"0";"1";"460.1181";"-1.63";"NEUTRAL";"C22H19F3N4O2S";"CCn1cnc2c(-c3ccc(F)c(-c4ccc(S(=O)(=O)CC)cc4C(F)F)c3)cnnc21";"WXHRUWFOJGRMBN-UHFFFAOYSA-N";"InChI=1S/C22H19F3N4O2S/c1-3-29-12-26-20-18(11-27-28-22(20)29)13-5-8-19(23)16(9-13)15-7-6-14(32(30,31)4-2)10-17(15)21(24)25/h5-12,21H,3-4H2,1-2H3";"False";"-1";"['BDBM144258']";"['US8952008, 14']"
"CHEMBL3647576";"";"";"Small molecule";"";"447.50";"1";"1";"4.30";"101.53";"7";"0";"0";"5";"N";"0.45";"None";"2.51";"2.76";"2.76";"4";"MOL";"-1";"32";"7";"0";"0";"447.1165";"-1.61";"NEUTRAL";"C23H18FN5O2S";"CCS(=O)(=O)c1ccc(-c2cc(-c3cnnc4c3ncn4C3CC3)ccc2F)c(C#N)c1";"HXRKYFIRLIPADY-UHFFFAOYSA-N";"InChI=1S/C23H18FN5O2S/c1-2-32(30,31)17-6-7-18(15(9-17)11-25)19-10-14(3-8-21(19)24)20-12-27-28-23-22(20)26-13-29(23)16-4-5-16/h3,6-10,12-13,16H,2,4-5H2,1H3";"False";"-1";"['BDBM144267']";"['US8952008, 25']"
"CHEMBL358519";"";"";"Small molecule";"";"340.36";"5";"8";"2.54";"70.73";"5";"1";"0";"2";"N";"0.78";"12.96";"4.25";"2.06";"2.06";"3";"MOL";"-1";"25";"6";"1";"0";"340.1336";"-1.53";"NEUTRAL";"C18H17FN4O2";"CCC(=O)N1CCc2nc(O)n3cc(-c4ccccc4F)nc3c2C1";"DVNQGDSJUVPOBU-UHFFFAOYSA-N";"InChI=1S/C18H17FN4O2/c1-2-16(24)22-8-7-14-12(9-22)17-20-15(10-23(17)18(25)21-14)11-5-3-4-6-13(11)19/h3-6,10H,2,7-9H2,1H3,(H,21,25)";"False";"-1";"['52']";"['2-(2-Fluoro-phenyl)-8-propionyl-6,7,8,9-tetrahydro-5H-1,3a,5,8-tetraaza-cyclopenta[a]naphthalen-4-one']"
"CHEMBL301605";"";"";"Small molecule";"";"257.30";"15";"25";"4.35";"44.47";"1";"2";"0";"0";"N";"0.43";"12.45";"2.87";"3.38";"3.38";"5";"MOL";"-1";"20";"3";"2";"0";"257.0953";"0.18";"NEUTRAL";"C17H11N3";"c1ccc2c(c1)[nH]c1c2ncc2[nH]c3ccccc3c21";"UFTKNTUWDMJOIX-UHFFFAOYSA-N";"InChI=1S/C17H11N3/c1-3-7-12-10(5-1)15-14(19-12)9-18-16-11-6-2-4-8-13(11)20-17(15)16/h1-9,19-20H";"False";"-1";"['24', '3 (table 2)', '3', '2', '14', '1', '1', '111', '3 (table-3)', '2', '99a']";"['7,12-Dihydro-5,7,12-triaza-indeno[1,2-a]fluorene', '7,12-Dihydro-5,7,12-triaza-indeno[1,2-a]fluorene', '7,12-Dihydro-5,7,12-triaza-indeno[1,2-a]fluorene', '7,12-Dihydro-5,7,12-triaza-indeno[1,2-a]fluorene', '7,12-Dihydro-5,7,12-triaza-indeno[1,2-a]fluorene', '7,12-Dihydro-5,7,12-triaza-indeno[1,2-a]fluorene', '7,12-Dihydro-5,7,12-triaza-indeno[1,2-a]fluorene', '7,12-Dihydro-5,7,12-triaza-indeno[1,2-a]fluorene', '7,12-Dihydro-5,7,12-triaza-indeno[1,2-a]fluorene', '7,12-Dihydro-5,7,12-triaza-indeno[1,2-a]fluorene', None]"
"CHEMBL4748984";"";"";"Unknown";"";"349.39";"6";"7";"2.94";"72.28";"6";"1";"0";"4";"N";"0.78";"None";"5.70";"1.73";"1.72";"3";"MOL";"-1";"26";"7";"1";"0";"349.1539";"-1.36";"NEUTRAL";"C19H19N5O2";"CN1C(=O)COc2cc(Nc3cc4c(cn3)ncn4CC3CC3)ccc21";"HIIVWGHOGKSZAN-UHFFFAOYSA-N";"InChI=1S/C19H19N5O2/c1-23-15-5-4-13(6-17(15)26-10-19(23)25)22-18-7-16-14(8-20-18)21-11-24(16)9-12-2-3-12/h4-8,11-12H,2-3,9-10H2,1H3,(H,20,22)";"False";"-1";"['8']";"['7-(1-(cyclopropylmethyl)-1H-imidazo[4,5-c]pyridin-6-ylamino)-4-methyl-2H-benzo[b][1,4]oxazin-3(4H)-one']"
"CHEMBL1681897";"";"";"Small molecule";"";"407.88";"2";"4";"5.67";"39.94";"4";"0";"1";"4";"N";"0.44";"None";"3.49";"5.95";"5.95";"4";"MOL";"-1";"29";"4";"0";"1";"407.1201";"-1.34";"NEUTRAL";"C23H19ClFN3O";"Fc1ccc(COc2c3cnc4c(c3nn2-c2ccc(Cl)cc2)CCCC4)cc1";"YNGRKYAIISTAOT-UHFFFAOYSA-N";"InChI=1S/C23H19ClFN3O/c24-16-7-11-18(12-8-16)28-23(29-14-15-5-9-17(25)10-6-15)20-13-26-21-4-2-1-3-19(21)22(20)27-28/h5-13H,1-4,14H2";"False";"-1";"['13']";"['2-(4-chlorophenyl)-3-(4-fluorobenzyloxy)-6,7,8,9-tetrahydro-2H-pyrazolo[4,3-c]quinoline']"
"CHEMBL148740";"";"";"Small molecule";"";"356.43";"3";"5";"3.66";"53.66";"5";"1";"0";"3";"N";"0.61";"13.20";"6.18";"3.71";"3.69";"4";"MOL";"-1";"27";"5";"1";"0";"356.1637";"-1.10";"NEUTRAL";"C22H20N4O";"Oc1nc2c(c3nc(-c4ccccc4)cn13)CN(Cc1ccccc1)CC2";"DMBQCSRARMDJRI-UHFFFAOYSA-N";"InChI=1S/C22H20N4O/c27-22-24-19-11-12-25(13-16-7-3-1-4-8-16)14-18(19)21-23-20(15-26(21)22)17-9-5-2-6-10-17/h1-10,15H,11-14H2,(H,24,27)";"False";"-1";"['9']";"['8-Benzyl-2-phenyl-6,7,8,9-tetrahydro-5H-1,3a,5,8-tetraaza-cyclopenta[a]naphthalen-4-one']"
"CHEMBL147217";"";"";"Small molecule";"";"312.35";"5";"6";"2.62";"53.66";"5";"1";"0";"2";"N";"0.79";"13.15";"6.36";"2.49";"2.45";"3";"MOL";"-1";"23";"5";"1";"0";"312.1386";"-1.39";"NEUTRAL";"C17H17FN4O";"CCN1CCc2nc(O)n3cc(-c4ccccc4F)nc3c2C1";"JJWQVKYEWNXSIB-UHFFFAOYSA-N";"InChI=1S/C17H17FN4O/c1-2-21-8-7-14-12(9-21)16-19-15(10-22(16)17(23)20-14)11-5-3-4-6-13(11)18/h3-6,10H,2,7-9H2,1H3,(H,20,23)";"False";"-1";"['26']";"['8-Ethyl-2-(2-fluoro-phenyl)-6,7,8,9-tetrahydro-5H-1,3a,5,8-tetraaza-cyclopenta[a]naphthalen-4-one']"
"CHEMBL3647572";"";"";"Small molecule";"";"408.46";"1";"1";"4.04";"77.74";"6";"0";"0";"4";"N";"0.51";"None";"2.51";"2.40";"2.40";"4";"MOL";"-1";"29";"6";"0";"0";"408.1056";"-1.23";"NEUTRAL";"C21H17FN4O2S";"CS(=O)(=O)c1ccc(-c2cc(-c3cnnc4c3ncn4C3CC3)ccc2F)cc1";"VUVNBGXOCSAVDV-UHFFFAOYSA-N";"InChI=1S/C21H17FN4O2S/c1-29(27,28)16-7-2-13(3-8-16)17-10-14(4-9-19(17)22)18-11-24-25-21-20(18)23-12-26(21)15-5-6-15/h2-4,7-12,15H,5-6H2,1H3";"False";"-1";"['BDBM144263']";"['US8952008, 21']"
"CHEMBL3647542";"";"";"Small molecule";"";"454.50";"1";"1";"4.96";"77.74";"6";"0";"0";"5";"N";"0.43";"None";"2.51";"3.49";"3.49";"4";"MOL";"-1";"32";"6";"0";"0";"454.1275";"-1.41";"NEUTRAL";"C23H20F2N4O2S";"CCS(=O)(=O)c1ccc(-c2cc(-c3cnnc4c3ncn4C3CCC3)ccc2F)c(F)c1";"KLBMYBGRAWBIRM-UHFFFAOYSA-N";"InChI=1S/C23H20F2N4O2S/c1-2-32(30,31)16-7-8-17(21(25)11-16)18-10-14(6-9-20(18)24)19-12-27-28-23-22(19)26-13-29(23)15-4-3-5-15/h6-13,15H,2-5H2,1H3";"False";"-1";"['BDBM144233']";"['US8952008, 26']"
"CHEMBL358301";"";"";"Small molecule";"";"324.36";"5";"8";"2.79";"53.66";"5";"1";"0";"3";"N";"0.75";"13.15";"5.76";"2.86";"2.85";"3";"MOL";"-1";"24";"5";"1";"0";"324.1386";"-1.26";"NEUTRAL";"C18H17FN4O";"C=CCN1CCc2nc(O)n3cc(-c4ccccc4F)nc3c2C1";"BQMRSJAKTBDNHB-UHFFFAOYSA-N";"InChI=1S/C18H17FN4O/c1-2-8-22-9-7-15-13(10-22)17-20-16(11-23(17)18(24)21-15)12-5-3-4-6-14(12)19/h2-6,11H,1,7-10H2,(H,21,24)";"False";"-1";"['27']";"['2-(2-Fluoro-phenyl)-8-propenyl-6,7,8,9-tetrahydro-5H-1,3a,5,8-tetraaza-cyclopenta[a]naphthalen-4-one']"
"CHEMBL497197";"";"";"Small molecule";"";"287.32";"6";"6";"4.36";"53.70";"2";"2";"0";"1";"N";"0.48";"12.32";"3.60";"3.22";"3.22";"5";"MOL";"-1";"22";"4";"2";"0";"287.1059";"0.13";"NEUTRAL";"C18H13N3O";"COc1ccc2c(c1)[nH]c1c2ncc2[nH]c3ccccc3c21";"ACUNYYFYYWOKOD-UHFFFAOYSA-N";"InChI=1S/C18H13N3O/c1-22-10-6-7-12-14(8-10)21-18-16-11-4-2-3-5-13(11)20-15(16)9-19-17(12)18/h2-9,20-21H,1H3";"False";"-1";"['99c']";"[None]"
"CHEMBL2008708";"";"";"Small molecule";"";"258.28";"5";"10";"3.75";"57.36";"2";"2";"0";"0";"N";"0.44";"10.13";"2.74";"2.53";"2.53";"5";"MOL";"-1";"20";"4";"2";"0";"258.0905";"-0.11";"NEUTRAL";"C16H10N4";"c1ccc2c(c1)[nH]c1cnc3c4cccnc4[nH]c3c12";"YVTIEXKHDRKBSM-UHFFFAOYSA-N";"InChI=1S/C16H10N4/c1-2-6-11-9(4-1)13-12(19-11)8-18-14-10-5-3-7-17-16(10)20-15(13)14/h1-8,19H,(H,17,20)";"False";"-1";"['101']";"[None]"
"CHEMBL1270038";"";"";"Small molecule";"";"292.34";"12";"12";"3.65";"54.98";"3";"1";"0";"1";"N";"0.55";"12.05";"2.26";"3.27";"3.27";"3";"MOL";"-1";"22";"4";"1";"0";"292.1212";"-0.53";"NEUTRAL";"C18H16N2O2";"C#Cc1ccc2[nH]c3cnc(C(=O)OC(C)(C)C)cc3c2c1";"NPBFSLFGBCAWAF-UHFFFAOYSA-N";"InChI=1S/C18H16N2O2/c1-5-11-6-7-14-12(8-11)13-9-15(19-10-16(13)20-14)17(21)22-18(2,3)4/h1,6-10,20H,2-4H3";"False";"-1";"['7, WYS8', '96']";"['6-Ethynl-9H-beta-carboline-3-carboxylic acid t-butyl ester', 'tert-butyl 6-ethynyl-9H-pyrido[3,4-b]indole-3-carboxylate']"
"CHEMBL4062225";"";"";"Small molecule";"";"351.37";"17";"58";"3.25";"69.10";"6";"0";"0";"2";"N";"0.52";"None";"3.88";"2.32";"2.32";"4";"MOL";"-1";"27";"6";"0";"0";"351.1120";"-0.97";"NEUTRAL";"C21H13N5O";"C#Cc1ccc2c(c1)C(c1ccccn1)=NCc1c(-c3cnco3)ncn1-2";"KNCUEWYWBUIFTQ-UHFFFAOYSA-N";"InChI=1S/C21H13N5O/c1-2-14-6-7-17-15(9-14)20(16-5-3-4-8-23-16)24-10-18-21(25-12-26(17)18)19-11-22-13-27-19/h1,3-9,11-13H,10H2";"False";"-1";"['9; KRM-ll-81', '7; KRM-II-81', '38; KRM-II-81']";"['5-(8-Ethynyl-6-(pyridin-2-yl)-4H-benzo[f]imidazo[1,5-a][1,4]-diazepin-3-yl)oxazole', '5-(8-ethynyl-6-(pyridin-2-yl)-4H-benzo[f]imidazo[1,5-a][1,4]diazepin-3-yl)oxazole', '5-(8-ethynyl-6-(pyridin-2-yl)-4H-benzo[f]imidazo[1,5-a][1,4]diazepin-3-yl)oxazole']"
"CHEMBL4800521";"";"";"Unknown";"";"367.38";"6";"7";"3.08";"72.28";"6";"1";"0";"4";"N";"0.77";"None";"5.99";"1.87";"1.85";"3";"MOL";"-1";"27";"7";"1";"0";"367.1445";"-1.63";"NEUTRAL";"C19H18FN5O2";"CN1C(=O)COc2cc(Nc3cc4c(cc3F)ncn4CC3CC3)cnc21";"QPFNICYWQZAOPO-UHFFFAOYSA-N";"InChI=1S/C19H18FN5O2/c1-24-18(26)9-27-17-4-12(7-21-19(17)24)23-14-6-16-15(5-13(14)20)22-10-25(16)8-11-2-3-11/h4-7,10-11,23H,2-3,8-9H2,1H3";"False";"-1";"['25']";"['7-(1-(cyclopropylmethyl)-5-fluoro-1H-benzo[d]imidazol-6-ylamino)-4-methyl-2H-pyrido[3,2-b][1,4]oxazin-3(4H)-one']"
"CHEMBL1681890";"";"";"Small molecule";"";"438.36";"2";"4";"6.58";"39.94";"4";"0";"1";"4";"N";"0.34";"None";"3.49";"6.85";"6.85";"4";"MOL";"-1";"30";"4";"0";"1";"437.1062";"-1.33";"NEUTRAL";"C24H21Cl2N3O";"Clc1ccc(-n2nc3c4c(ncc3c2OCc2ccccc2Cl)CCCCC4)cc1";"ARBXYFIBGCCVTN-UHFFFAOYSA-N";"InChI=1S/C24H21Cl2N3O/c25-17-10-12-18(13-11-17)29-24(30-15-16-6-4-5-8-21(16)26)20-14-27-22-9-3-1-2-7-19(22)23(20)28-29/h4-6,8,10-14H,1-3,7,9,15H2";"False";"-1";"['6']";"['3-(2-chlorobenzyloxy)-2-(4-chlorophenyl)-2,6,7,8,9,10-hexahydrocyclohepta[b]pyrazolo[3,4-d]pyridine']"
"CHEMBL5275690";"";"";"";"";"342.40";"5";"5";"3.78";"73.44";"5";"1";"0";"5";"N";"0.71";"12.36";"3.79";"3.19";"3.19";"3";"MOL";"-1";"25";"6";"1";"0";"342.1580";"0.02";"NEUTRAL";"C19H22N2O4";"CCOC(=O)c1nc(C)c2[nH]c3cc(OC)c(OC)cc3c2c1CC";"YIJHOBQVCMYCNA-UHFFFAOYSA-N";"InChI=1S/C19H22N2O4/c1-6-11-16-12-8-14(23-4)15(24-5)9-13(12)21-17(16)10(3)20-18(11)19(22)25-7-2/h8-9,21H,6-7H2,1-5H3";"False";"-1";"['93b']";"['ethyl 4-ethyl-6,7-dimethoxy-1-methyl-9H-pyrido[3,4-b]indole-3-carboxylate']"
"CHEMBL4760815";"";"";"Unknown";"";"349.39";"6";"7";"2.94";"72.28";"6";"1";"0";"4";"N";"0.78";"None";"5.97";"1.73";"1.71";"3";"MOL";"-1";"26";"7";"1";"0";"349.1539";"-1.34";"NEUTRAL";"C19H19N5O2";"CN1C(=O)COc2ccc(Nc3cc4c(cn3)ncn4CC3CC3)cc21";"CHDUKKNKCRHGSE-UHFFFAOYSA-N";"InChI=1S/C19H19N5O2/c1-23-16-6-13(4-5-17(16)26-10-19(23)25)22-18-7-15-14(8-20-18)21-11-24(15)9-12-2-3-12/h4-8,11-12H,2-3,9-10H2,1H3,(H,20,22)";"False";"-1";"['10']";"['6-(1-(cyclopropylmethyl)-1H-imidazo[4,5-c]pyridin-6-ylamino)-4-methyl-2H-benzo[b][1,4]oxazin-3(4H)-one']"
"CHEMBL3647535";"";"";"Small molecule";"";"397.44";"1";"1";"2.97";"103.76";"6";"1";"0";"4";"N";"0.57";"10.13";"2.54";"2.05";"2.05";"4";"MOL";"-1";"28";"7";"2";"0";"397.1009";"-1.47";"NEUTRAL";"C19H16FN5O2S";"CCn1cnc2c(-c3ccc(F)c(-c4ccc(S(N)(=O)=O)cc4)c3)cnnc21";"HJWSOSQLQQNWPN-UHFFFAOYSA-N";"InChI=1S/C19H16FN5O2S/c1-2-25-11-22-18-16(10-23-24-19(18)25)13-5-8-17(20)15(9-13)12-3-6-14(7-4-12)28(21,26)27/h3-11H,2H2,1H3,(H2,21,26,27)";"False";"-1";"['BDBM144226']";"['US8952008, 3']"
"CHEMBL1681886";"";"";"Small molecule";"";"420.30";"2";"4";"6.46";"39.94";"4";"0";"1";"4";"N";"0.34";"None";"2.07";"6.46";"6.46";"5";"MOL";"-1";"29";"4";"0";"1";"419.0592";"-1.38";"NEUTRAL";"C23H15Cl2N3O";"Clc1ccc(-n2nc3c(cnc4ccccc43)c2OCc2ccccc2Cl)cc1";"SOCJQMROXJKCQV-UHFFFAOYSA-N";"InChI=1S/C23H15Cl2N3O/c24-16-9-11-17(12-10-16)28-23(29-14-15-5-1-3-7-20(15)25)19-13-26-21-8-4-2-6-18(21)22(19)27-28/h1-13H,14H2";"False";"-1";"['2']";"['3-(2-chlorobenzyloxy)-2-(4-chlorophenyl)-2H-pyrazolo[4,3-c]quinoline']"
"CHEMBL4778552";"";"";"Unknown";"";"324.38";"6";"7";"3.60";"61.20";"6";"1";"0";"6";"N";"0.75";"None";"5.47";"2.77";"2.76";"3";"MOL";"-1";"24";"6";"1";"0";"324.1586";"-1.12";"NEUTRAL";"C18H20N4O2";"COc1ccc(Nc2cc3c(cn2)ncn3CC2CC2)c(OC)c1";"QIATUTKVKGZJDQ-UHFFFAOYSA-N";"InChI=1S/C18H20N4O2/c1-23-13-5-6-14(17(7-13)24-2)21-18-8-16-15(9-19-18)20-11-22(16)10-12-3-4-12/h5-9,11-12H,3-4,10H2,1-2H3,(H,19,21)";"False";"-1";"['1']";"['1-(cyclopropylmethyl)-N-(2,4-dimethoxyphenyl)-1H-imidazo[4,5-c]pyridin-6-amine']"
"CHEMBL4476044";"";"";"Unknown";"";"353.43";"12";"27";"4.79";"61.84";"4";"1";"0";"3";"N";"0.58";"None";"4.81";"4.57";"4.57";"4";"MOL";"-1";"27";"4";"1";"0";"353.1528";"-1.15";"NEUTRAL";"C23H19N3O";"CC(C)(O)c1ccc2c(c1)ncn2-c1cccc(-c2ccccc2C#N)c1";"HLKYSQGBIIIQJN-UHFFFAOYSA-N";"InChI=1S/C23H19N3O/c1-23(2,27)18-10-11-22-21(13-18)25-15-26(22)19-8-5-7-16(12-19)20-9-4-3-6-17(20)14-24/h3-13,15,27H,1-2H3";"False";"-1";"['5; NS11394', 'EUB0001935a']";"["3'-(5-(2-hydroxypropan-2-yl)-1H-benzo[d]imidazol-1-yl)biphenyl-2-carbonitrile", 'NS 11394']"
"CHEMBL3647555";"";"";"Small molecule";"";"456.96";"5";"7";"4.64";"86.97";"7";"0";"0";"6";"N";"0.42";"None";"2.52";"3.10";"3.10";"4";"MOL";"-1";"31";"7";"0";"0";"456.1023";"-1.38";"NEUTRAL";"C22H21ClN4O3S";"CCn1cnc2c(-c3ccc(Cl)c(-c4ccc(S(=O)(=O)CC)cc4OC)c3)cnnc21";"RDMPICBUYGOIPW-UHFFFAOYSA-N";"InChI=1S/C22H21ClN4O3S/c1-4-27-13-24-21-18(12-25-26-22(21)27)14-6-9-19(23)17(10-14)16-8-7-15(11-20(16)30-3)31(28,29)5-2/h6-13H,4-5H2,1-3H3";"False";"-1";"['41', 'BDBM144246']";"["4-(6-Chloro-4'-(ethylsulfonyl)-2'-methoxy-[1,1'-biphenyl]-3-yl)-7-ethyl-7H-imidazo[4,5-c]pyridazine", 'US8952008, 45']"
